design_name,parts,
xor_gate0,TCYC7,RiboJ00_S1,pPhlF1_a,Kozak4,BM3RI_a,TENO1,ElvJ_S3,Pxyl,Kozak12,CI_b,TGND1,RiboJ51_S5,pIcaR1_a,Kozak1,PhlF_a,TTIP1,RiboJ10_S7,Pxyl,Kozak8,IcaR_a,TMRP4,RiboJ54_S9,Ptet,Kozak15,CI434_a,TGRE3,_NONCE_PAD,TADH1,PlmJ_S2,pBm3RI1_a,YFP_reporter_cassette,TTEF1,AraJ_S4,pCI4341_a,Kozak1,PhlF_b,TGSY2,ScmJ_S6,Ptet,Kozak12,CI_a,TACT1,RiboJ53_S8,pCI2_a,Kozak4,BM3RI_b,TPDC6
xor_gate1,TCYC7,RiboJ00_S1,pPhlF1_a,Kozak4,BM3RI_a,TENO1,ElvJ_S3,Pxyl,Kozak12,CI_b,TGND1,RiboJ51_S5,pIcaR1_a,Kozak1,PhlF_a,TTIP1,RiboJ10_S7,Pxyl,Kozak8,IcaR_a,TMRP4,RiboJ54_S9,Ptet,Kozak15,CI434_a,TGRE3,_NONCE_PAD,TADH1,PlmJ_S2,pBm3RI1_a,YFP_reporter_cassette,TTEF1,AraJ_S4,Ptet,Kozak12,CI_a,TGSY2,ScmJ_S6,pCI4341_a,Kozak1,PhlF_b,TACT1,RiboJ53_S8,pCI2_a,Kozak4,BM3RI_b,TPDC6
xor_gate2,TCYC7,RiboJ00_S1,pPhlF1_a,Kozak4,BM3RI_a,TENO1,ElvJ_S3,Pxyl,Kozak12,CI_b,TGND1,RiboJ51_S5,pIcaR1_a,Kozak1,PhlF_a,TTIP1,RiboJ10_S7,Pxyl,Kozak8,IcaR_a,TMRP4,RiboJ54_S9,Ptet,Kozak15,CI434_a,TGRE3,_NONCE_PAD,TADH1,PlmJ_S2,pBm3RI1_a,YFP_reporter_cassette,TTEF1,AraJ_S4,pCI2_a,Kozak4,BM3RI_b,TGSY2,ScmJ_S6,pCI4341_a,Kozak1,PhlF_b,TACT1,RiboJ53_S8,Ptet,Kozak12,CI_a,TPDC6
xor_gate3,TCYC7,RiboJ00_S1,pPhlF1_a,Kozak4,BM3RI_a,TENO1,ElvJ_S3,Pxyl,Kozak12,CI_b,TGND1,RiboJ51_S5,pIcaR1_a,Kozak1,PhlF_a,TTIP1,RiboJ10_S7,Pxyl,Kozak8,IcaR_a,TMRP4,RiboJ54_S9,Ptet,Kozak15,CI434_a,TGRE3,_NONCE_PAD,TADH1,PlmJ_S2,pBm3RI1_a,YFP_reporter_cassette,TTEF1,AraJ_S4,pCI4341_a,Kozak1,PhlF_b,TGSY2,ScmJ_S6,pCI2_a,Kozak4,BM3RI_b,TACT1,RiboJ53_S8,Ptet,Kozak12,CI_a,TPDC6
xor_gate4,TCYC7,RiboJ00_S1,pPhlF1_a,Kozak4,BM3RI_a,TENO1,ElvJ_S3,Pxyl,Kozak12,CI_b,TGND1,RiboJ51_S5,pIcaR1_a,Kozak1,PhlF_a,TTIP1,RiboJ10_S7,Pxyl,Kozak8,IcaR_a,TMRP4,RiboJ54_S9,Ptet,Kozak15,CI434_a,TGRE3,_NONCE_PAD,TADH1,PlmJ_S2,pBm3RI1_a,YFP_reporter_cassette,TTEF1,AraJ_S4,Ptet,Kozak12,CI_a,TGSY2,ScmJ_S6,pCI2_a,Kozak4,BM3RI_b,TACT1,RiboJ53_S8,pCI4341_a,Kozak1,PhlF_b,TPDC6
